//金庸群侠传X资源字符串，版本：1.4，作者：SoftMgr
//如果要修改（或翻译），规则如下：
//1.本资源文件中的所有字符串都可以修改，但最好是保留原格式。
//2.lua文件理论上可以全部修改，但需要检查与本资源文件的一致性。
//3.resource.xml文件中包含的路径（即包含“/”字符的字符串），注意修改后的文件是否存在以及与index.xml的一致性。
//4.items.xml文件的“trigger name”和“require name”不能修改。
//5.未特别说明的xml文件理论上都可以修改，但需要检查与本资源文件的一致性。
//6.xml文件全部修改完成后，注意检查与本资源文件的一致性。
//////////////////以下为资源字符串//////////////////
865,意体相随！#四两拨千斤！#以柔克刚！#左右野马分鬃#白鹤晾翅#左揽雀尾
866,意体相随！#四两拨千斤！
867,我几十年的童子身不是白守的！#纯阳无极功！
868,呱！！！尝尝我蛤蟆功的厉害。#呱！呱！呱！#蛤蟆功！
869,让你们见识见识蛤蟆功的威力！#呱！！！尝尝我蛤蟆功的厉害。
870,呱！！#呱！！呱！！#蛤蟆功！！
871,颤抖吧，猎物们！#我，是打猎的能手！
872,我扛！#切换防御姿态！#金钟罩！
873,你以为我JJ是白切的？#嘿嘿嘿嘿……
874,老子要发飙啦！#怒火，将会焚烧一切！
875,你漫天要价，我落地还钱#九出十三归！
876,想要骗我不容易#说好的倍伤呢？
877,尝尝我的拳头的滋味！#拳头硬才是硬道理！
878,夺命追魂！#不将敌人打倒决不罢休！#追魂！
879,老子才不管你们的死活！#哼！唯我独尊。
880,哼！#你们，不准欺负我！#谁让你们欺负我的！#大小姐驾到！
881,看我致命一击！#无视护甲！
882,芷若，看我的！#芷若，我永不会忘记汉江之遇。
883,叫花子人穷志不穷！#这年头叫花子也不好当啊。
884,金蛇郎君的意志！#看我的金蛇剑法！
885,金蛇狂舞！#金蛇剑法的威力！
886,天花落不尽，处处鸟衔飞#孤鸿海上来，池潢不敢顾#俯听闻惊风，连山若波涛#落日照大旗，马鸣风萧萧
887,御剑！#暴击提高！
888,髣髴兮若轻云之蔽月#飘飖兮若流风之回雪
889,少林美名天下传#内练一口气，外练筋骨皮#看我少林俗家弟子的厉害
890,阿黄叫你回家吃饭啦！#不许叫我狗杂种！#狗杂种也能逆袭啊❤
891,不许叫我狗杂种！#狗杂种也能逆袭啊❤
892,尝尝魔神的威力！#嘿嘿嘿嘿嘿！#魔神降临！
893,铜墙铁壁！（乾坤大挪移奥义发动）#乾坤大挪移奥义式！#打不疼我（乾坤大挪移奥义发动）
894,我挪！#乾坤大挪移！#打不疼我~
895,嘿嘿，你可伤不到我。#精打细算！
896,这一招太狠了，我得躲开一点。#精细明察！
897,好汉饶命啊！ (溜须拍马生效)
898,改面易容，伺机而动！ (易容生效)
899,黑暗！（天赋*黑天死炎发动）
900,我从月下来，偷走你最爱……#攀云乘龙，神行百变，千变万劫！
901,救死扶伤，医者本分也。
902,百毒不侵！#这都是小case
903,貂儿，上！#大坏人呀！
904,啊！！！！斩！
905,啊！！！！失败了……
906,我...美么？
907,各位好汉英明神武，鸟生鱼汤~
908,啊~~~我的左手正在熊熊燃烧！#爆发吧，小宇宙！#来一管新鲜的鸡血！
909,美酒过后诗百篇，醉卧长安梦不觉
910,凌波微步，罗袜生尘……
911,神雕大侠！襄儿在呼唤你！
912,BIU BIU BIU!#让你瞧瞧红毛鬼子的火器！
913,看我的石灰粉！#弄瞎你！
914,看我雪遁步行！#血刀门也有轻功，不知道吧？哈哈！
915,将在谋，不在勇，吾万人敌
916,{0}被武穆遗书强化
917,攻防强化！
918,狗贼，我跟你拼了！
919,{0}使用天地同寿，与{1}同时死亡！
920,{0}使用天地同寿，自杀！
921,来吧！！看我同归剑法！
922,自伤气血30%
923,{0}使用同归剑法，自伤气血30%
924,看我内功的劲力！
925,-集气清零
926,-怒气清零
927,{0}使用六合劲，{1}集气、怒气清零
928,清算中毒
929,{0}使用腐尸毒，清算中毒效果。{1}造成{2}点真实伤害
930,铮铮一曲玉石碎，为君且作沧海歌！
931,攻击力上升！
932,{0}由于笑傲江湖曲，攻击力上升
933,高山流水，韵远流长。
934,{0}异常状态解除！
935,异常状态解除！
936,吴歌一曲醉芙蓉~
937,风轻轻，柳青青，侬的怒气快平息~
938,{0}增益状态解除！
939,增益状态解除！
940,嘻嘻，待我易容改面，藏于暗处~
941,选择施展目标位置[长按显示范围]
942,请选择移动到的位置.. [长按高亮选择]
943,选择角色行动...点击查看角色详情
944,选择使用的物品
945,选择物品使用对象[长按选择]
946,你没有足够的怒气释放该技能
947,该技能尚未冷却
948,你没有足够的内力释放该技能
949,该技能被封印了
950,你必须先选择一个可用的技能
951,{0}天赋【软猬宝甲】发动，{1}受到伤害{2}
952,{0}天赋【普照】发动，治疗队友
953,{0}获得增益效果【恢复】，等级2
954,恢复生命{0}
955,{0}天赋【无相】发动，恢复生命{1}
956,{0}天赋【琴胆剑心】发动
957,{0}获得增益效果【攻击强化】，等级3
958,{0}天赋【医仙】发动
959,医仙 +{0}HP
960,救死扶伤 +{0}HP
961,{1}恢复生命值【{2}】\n{0}天赋【救死扶伤】发动
962,{0}天赋【哀歌】发动
963,{0}获得减益效果【攻击弱化】，等级2
964,{0}天赋【悲酥清风】发动
965,{0}内力减少{1}
966,进入醉酒状态！
967,{0}天赋【嗜酒如命】发动，获得增益效果【醉酒】，持续3回合
968,{0}天赋【百穴归一】发动，怒气+1
969,{0}天赋【百穴归一】发动，恢复内力{1}
970,{0}天赋【右臂有伤】发动，怒气+1
971,{0}天赋【魔神降临】发动，变身为魔神
972,{0}天赋【百变千幻】发动，启动易容术
973,{0}天赋【倚天屠龙】发动，获得圣战状态
974,{0}阵法【光明圣火阵】发动，清除{1}的负面效果
975,光明圣火阵！清除负面效果！
977,{0}醉酒发动，怒气全满。
978,怒气全满！
979,{0}由于【令狐冲的怪病】无法行动
980,咳嗽..
981,医一人，杀一人！
982,{0}中..
983,{0}{1}中，无法行动
984,{0}由于效果【迷魂】，攻击了自己人！
985,{0}由于效果【{1}】，生命值{2}
986,{0}由于效果【{1}】，内力{2}
987,{0}由于效果【{1}】，怒气{2}
988,施展奥义【{0}】
989,施展【{0}】
990,大地，震裂！
991,{0}天赋【碎裂的怒吼】发动
992,{0}晕眩了
993,{0}天赋【越女剑】发动，全场敌方集气减少
994,{0}等级提升
995,角色等级提升
996,{0}天赋【百足之虫】发动，不死
997,只要还有一口气，就不会轻易死去！
998,{0}天赋【真气护体】发动，改为减少内力
999,猛提起一口真气，又有了几分精神！
1000,{0}天赋【无尽斗志】发动，原地满血复活了！
1001,天道不息，斗气不止！天赋*无尽斗志发动！
1002,原地满血复活！
1003,{0}天赋【天道轮回】发动，原地满血复活了！
1004,善恶有报，天道轮回！天赋*天道轮回发动！
1005,<color=red>{0}被击败！</color>
1006,起死回生!#我又复活了~#英雄，永不倒下~#信春哥得永生~#阴府莫揽阳生魂，涅槃浮影脱回轮#彩凤扶身欲涅槃，不入轮回得重生#兽人永不为奴~#分说，不分说，不由分说~#羽化非是重生，而是死亡的变形#地狱无门，所以我又回来了~
1007,已复活！
1008,已被{0}召唤到战场！
1009,选择要使用的战场消耗品
1010,\t少侠，你吃药太频繁了会气血失调的！\n\t【还需要{0}回合】
1011,<color=yellow>{0}</color>对<color=red>{1}</color>使用了物品【{2}】
1012,{0}由于重伤，恢复效果减半！
1013,{0}生命值恢复{1}
1014,{0}内力恢复{1}
1015,{0}怒气增加{1}
1016,{0}获得效果【{1}】，等级{2}
1017,音效.恢复3
1018,音效.恢复类物品
1019,休息。
1020,{0}由于被封穴，无法恢复内力
1021,音效.休息
1022,战斗胜利
1023,获得银两：{0}           获得经验：{1}/每人
1024,          获得元宝：{0}
1025,战斗失败
1026,战斗详情
1027,隐藏详情
1028,<color=yellow>{0}</color>　攻击{1}%，防御{2}%，总击杀{3}
1029,仙术
1030,全部
1031,拳掌
1032,剑法
1033,刀法
1034,奇门
1035,内功
1036,（未获得）
1037,成就总数：{0}\n已完成：{1}
1038,完成度：{0}%
1039,回看
1040,跳过
1041,点攻击
1042,十字攻击
1043,米字攻击
1044,直线攻击
1045,面攻击
1046,扇形攻击
1047,环状攻击
1048,对角线攻击
1049,身前攻击
1050,夺魂
1051,飞龙探云手
1052,酒神
1053,乾坤一掷
1054,铜钱镖
1055,元灵归心术
1056,五气朝元
1057,还魂咒
1058,静莲蝶雨
1059,白虎金针
1060,青龙木针
1061,玄武水针
1062,朱雀火针
1063,麒麟土针
1064,人物称号
1065,<color=magenta>{0}</color> <color=blue>【人物称号天赋】【{3}】</color>\n<color=black>{2}</color>\n\n
1066,你可以勾选称号来决定是否在战斗中使用，当前没有称号#你可以勾选称号来决定是否在战斗中使用，当前称号<color=magenta>【{0}】</color>
1067,{0}#游戏字体选择（共{1}个）#{2}#[[yellow:离开]]
1068,音乐.武侠回忆
1069,地图.绅士武侠
1070,{0}【酒神】发动，{1}受到伤害{2}
1071,{0}【酒神】技能剩余次数：{1}
1072,隐藏道具
1073,初出茅庐
1074,<color=red>+攻击 {0}%</color>\n<color=green>+防御 {1}%</color>\n<color=cyan>+奥义威力 {2}</color>\n<color=cyan>+奥义发动概率 {3}%</color>\n
1075,数量
1076,物品
1077,提示，是否投降？
1078,控制台
1079,输入指令...
1080,执行
1081,音乐欣赏
1082,重置
1083,全剧终
1084,重出江湖
1085,请选择你的门派...
1086,游戏失败。胜败乃兵家常事，大侠请重新来过...
1087,在地球的某处，当地的失踪人口又多了一笔...
1088,再战！
1089,大地图全屏
1090,自动战斗
1091,音乐
1092,音效
1093,自动存档
1094,战斗血条显示
1095,主菜单
1096,读档
1097,存档
1098,返回游戏
1099,便民快捷键：F1 快速存档，F2 快速读档
1100,音乐.
1101,战斗音乐.
1102,音效.
1103,头像.
1104,物品.
1105,地图.
1106,场景.
1107,天赋.
1108,人物.
1109,图片.
1110,小贴士.
1112,系统_退出
1113,新手村_出生
1114,original_主角之家.开场
1115,original_教学开始
1116,霹雳堂_
1117,霹雳堂_胜利
1118,original_试炼之地.失败
1119,original_华山论剑分枝判断
1120,珍珑棋局_胜利
1121,珍珑棋局_失败
1122,洗练_没有装备
1123,洗练选择
1124,洗练_洗练成功
1125,锻造_没有装备
1126,mainStory_黑暗的阴影1
1127,mainStory_神秘剑客1
1128,mainStory_紧急1
1129,珍珑棋局_战斗
1130,试炼之地_战斗
1131,武学预览
1132,成就代表你在金X世界中探索剧情程度。完成不同的分支剧情可能会解锁不同的成就噢！
1133,武学精通代表当前各个技能的等级上限。你可以通过提高周目、完成解锁剧情、获得残章来提升。
1134,离开
1135,出战！
1136,点击相应位置切换装备
1137,你可以勾选技能来决定是否在战斗中使用，或者勾选内功来切换角色使用的内功。
1138,确定
1139,选择人物头像
1140,使用\n默认模型
1141,华山论剑
1142,生命#生命上限#生命上限百分率#内力#内力上限#内力上限百分率#根骨#臂力#福缘#身法#定力#悟性#搏击格斗#使剑技巧#耍刀技巧#奇门兵器#是否女性#武学常识
1143,启程
1144,追忆
1145,抚琴
1146,MOD
1147,*提示，将清空本机所有记录，是否继续？
1148,师父：<color=red>{0}</color>\n顶级武学：<color=yellow>{1}</color>\n主修：<color=magenta>{2}</color>\n门派特点：<color=cyan>{3}</color>
1149,音乐.开场
1150,音乐.游戏失败
1151,您在这个世界已经累计死亡了{0}次
1152,使用#全部使用
1153,确认
1154,卸下
1155,装备
1156,修炼
1157,卖出
1158,全部卖出
1159,遗忘
1160,消耗时间:{0}
1161,战斗难度:
1162,同福客栈
1163,音效.男惨叫
1164,音效.敢点老娘
1165,佟湘玉|你坚持了{0}秒！
1166,佟湘玉|干得不错，奖你一点小礼物。
1167,佟湘玉|太牛了，少侠我对你的景仰如滔滔江水连绵不绝...一点小礼物，不成敬意。
1168,佟湘玉|OMG...少侠我好崇拜你哦。
1169,佟湘玉|OMG少侠，你真的是人类么？
1170,佟湘玉|...你已经是God Like了。
1171,佟湘玉|Oh, S**t！你已经超神了！
1172,主角|获得{0} x 1
1173,主角|貌似练这个已经没什么长进了...
1174,主角|你的身法进步了！身法从【{0}】提高至【{1}】！
1175,主角|你练习了一会儿，对轻身功夫似乎有了一些心得...
1176,白展堂|获得{0} x {1}
1177,主角|貌似现在练这个已经没法提高臂力了...
1178,主角|你的臂力进步了！臂力从【{0}】提高至【{1}】！
1179,主角|你练习了一会儿，对臂力功夫似乎有了一些心得...
1180,地图.客栈
1181,【已存满】
1182,购买失败
1183,你身上的银两不够啊,需要银两:{0}
1184,你身上的元宝不够啊,需要元宝:{0}
1185,快速买入
1186,启动后买入物品不弹出确认框。
1187,客官需要买点什么？
1188,快速卖出
1189,启动后卖出物品不弹出确认框。
1190,请问您要卖什么？
1191,我出{0}两银子,你卖吗？
1192,快速取出
1193,启动后取出物品不弹出确认框。
1194,请问您要取出什么物品？箱子总数{0}/{1}
1195,快速存入
1196,启动后存入物品不弹出确认框。
1197,请问您要存入什么物品？箱子总数{0}/{1}
1198,存入#买入
1199,取出#卖出
1200,耀金
1201,神剑直系
1202,封禁
1203,鬼魅
1204,土封
1205,不屈
1206,器具一
1207,器具二
1208,万里独行
1209,逍遥游
1210,土印
1211,迅疾
1212,灼伤
1213,万道合一
1214,明心
1215,博览群书
1216,相知
1217,万法归一
1218,长歌
1219,阴阳合一
1220,九阴归一
1221,九阳归一
1222,力大无穷
1223,疾光迅雷
1224,五行之金
1225,五行之火
1226,五行之水
1227,五行之木
1228,五行之土
1229,兵魂
1230,力王
1231,风驰
1232,悟心
1233,轮回
1234,铁骨
1235,坚韧
1236,命魂
1237,气魄
1238,武轮
1239,百斩
1240,返本归缘
1241,钢筋铁骨
1242,不屈意志
1243,百变奇门
1244,拳倾天下
1245,剑气纵横
1246,一刀两段
1247,阴阳相容
1248,阳极化阴
1249,阴极化阳
1250,万里飘
1251,自在行
1252,会心
1253,径远剑客
1254,流星剑
1255,狂风骤雨
1256,神拳宗
1257,刃魂
1258,武器大师
1259,兵魂
1260,超然臂力
1261,超然身法
1262,超然悟性
1263,超然福缘
1264,超然根骨
1265,超然定力
1266,命魂
1267,气魂
1268,万中无一
1269,银子包#元宝包#惊喜盒-金条包#惊喜盒-技能包#惊喜盒-月饼特#惊喜盒-月饼普#惊喜盒-工具包金#惊喜盒-工具包银
1288,-技能CD（普攻） {0}
1289,-技能CD（绝技） {0}
1290,-技能CD（特技） {0}
1291,-技能CD {0}
1292,仙术增益
1293,仙术精通
1294,扎根
1295,召唤树妖
1296,召唤金刚
1297,召唤罗汉
1298,召唤尸鬼
1299,醉仙望月步
1300,天罡战气
1301,上古试炼
1302,上古试炼_战斗
1303,{0}通过上古试炼。
1304,上古试炼_胜利
1305,上古试炼_失败
1306,未找到适合的人选...
1307,仙风云体术
1350,确认移除技能【{0}】？
1351,东海剑池
1352,选择模型
1353,\n{0}已设置新模型\n【{1}】
1354,出场人物选择#选择人物
1355,第{0}页,共{1}页
1356,选择头像
1357,\n{0}已设置新头像
1358,【{0}】共使用了【{1}】个！
1359,【{0}】使用失败！已达周目上限！
1360,请注意【{0}】数量已经达到或超过周目限制
1370,正在载入MOD定义动画..
1371,正在载入本地资源..
1372,正在加载..
1373,正在预加载图片资源..
1374,正在加载战斗设定..
1375,正在加载技能设定..
1376,正在加载内功技能设定..
1377,正在加载特殊技能设定..
1378,正在加载物品设定..
1379,正在加载角色设定..
1380,正在加载奥义设定..
1381,正在加载剧本设定..
1382,正在加载地图设定..
1383,正在加载物品属性设定..
1384,正在加载触发器设定..
1385,正在加载天关设定..
1386,正在加载角色模板..
1387,正在加载商店设定..
1388,正在加载MOD设定..
1389,正在载入战斗..
1390,正在努力为您加载..
